cust_id,year,state,date_issued,date_final,emp_duration,own_type,income_type,app_type,loan_purpose,interest_payments,grade,annual_pay,loan_amount,interest_rate,loan_duration,dti,total_pymnt,total_rec_prncp,recoveries,installment,is_default
236558,2008,Chhattisgarh,01/01/08,1072009,0.5,RENT,Low,INDIVIDUAL,credit_card,Low,C,30500,5000,11.41, 36 months,0.39,5607.13,5000,0,164.67,0
236080,2008,Mizoram,01/01/08,1102008,7,RENT,Low,INDIVIDUAL,small_business,Low,C,54400,12000,11.41, 36 months,19.46,3596.61,2324.15,436.27,395.2,1
237087,2008,Meghalaya,01/02/08,1122010,1,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,G,85000,18875,18.04, 36 months,16.28,24604.32,18875,0,682.76,0
237268,2008,Karnataka,01/02/08,1022011,10,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,F,75000,7500,15.51, 36 months,27.2,9425.12,7500,0,261.87,0
236243,2008,Tripura,01/02/08,1032010,3,MORTGAGE,Medium,INDIVIDUAL,small_business,High,G,155000,20000,18.36, 36 months,25.27,14993.27,9741.33,460.89,726.67,1
235292,2008,Arunachal Pradesh,01/01/08,1022011,1,MORTGAGE,Low,INDIVIDUAL,home_improvement,High,F,51000,11325,15.83, 36 months,15.93,14296.63,11325,0,397.21,0
235269,2008,Uttarakhand,01/01/08,1032010,1,RENT,Low,INDIVIDUAL,other,Low,A,64000,18000,8.38, 36 months,5.25,13269.8,11069.87,0,567.22,1
235094,2008,Sikkim,01/01/08,1082011,10,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,B,55000,15000,9.2, 36 months,12.28,17315.7,15000,0,478.4,0
233631,2008,Haryana,01/01/08,1052008,5,MORTGAGE,Medium,INDIVIDUAL,credit_card,Low,C,150000,9000,10.78, 36 months,11.57,880.58,643.94,0,293.72,1
237246,2008,Kerala,01/02/08,1032009,1,RENT,Low,INDIVIDUAL,medical,Low,B,35000,8000,9.2, 36 months,1.03,8543.07,8000,0,255.15,0
235752,2008,West Bengal,01/02/08,1022011,10,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,33600,7000,11.41, 36 months,17.04,8298.9,7000,0,230.54,0
235704,2008,Goa,01/01/08,1012011,3,MORTGAGE,Low,INDIVIDUAL,credit_card,High,E,65000,10000,14.88, 36 months,23.89,12452.82,10000,0,346.07,0
235589,2008,Meghalaya,01/02/08,1022011,10,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,G,82000,14725,18.04, 36 months,20.96,19170.15,14725,0,532.64,0
244066,2008,Rajasthan,01/02/08,1112008,10,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,G,75000,12750,18.61, 36 months,29.47,3718.44,2074.29,0,464.86,1
244261,2008,West Bengal,01/01/08,1022011,0.5,RENT,Low,INDIVIDUAL,credit_card,Low,A,19000,2900,8, 36 months,6.32,3270.58,2900,0,90.88,0
244437,2008,West Bengal,01/02/08,1022011,6,OWN,Low,INDIVIDUAL,debt_consolidation,High,D,44000,17350,13.55, 36 months,18.52,21205.79,17350,0,589.2,0
244643,2008,Nagaland,01/02/08,1052009,1,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,50000,8400,14.5, 36 months,16.68,9671.62,8400,0,289.14,0
244781,2008,Meghalaya,01/02/08,1102008,0.5,MORTGAGE,Low,INDIVIDUAL,other,High,G,75000,18000,17.97, 36 months,15.97,19708.89,18000,0,650.48,0
244793,2008,Jharkhand,01/02/08,1022011,0.5,OWN,Low,INDIVIDUAL,debt_consolidation,High,G,56712,9700,18.29, 36 months,25.5,12669.73,9700,0,352.1,0
244872,2008,Madhya Pradesh,01/02/08,1092009,0.5,MORTGAGE,Low,INDIVIDUAL,home_improvement,Low,B,75000,3000,9.45, 36 months,1.49,3346.8,3000,0,96.03,0
244882,2008,Odisha,01/02/08,1012009,0.5,RENT,Low,INDIVIDUAL,small_business,High,E,50000,11500,15.45, 36 months,7.9,5835.32,2458.36,1921.48,401.2,1
244989,2008,Kerala,01/02/08,1022011,4,RENT,Low,INDIVIDUAL,debt_consolidation,High,F,70000,17750,16.08, 36 months,29.16,22470.83,17750,0,624.74,0
245124,2008,Punjab,01/02/08,1022011,3,RENT,Low,INDIVIDUAL,other,Low,B,42000,1500,10.71, 36 months,18.14,1759.96,1500,0,48.91,0
243600,2008,Andhra Pradesh,01/02/08,1022011,8,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,54000,18125,13.55, 36 months,21.27,22149.02,18125,0,615.52,0
241659,2008,Gujarat,01/02/08,1072008,2,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,54000,12100,9.45, 36 months,11.02,12553.4,12100,0,387.32,0
241536,2008,Meghalaya,01/02/08,1022009,4,RENT,Low,INDIVIDUAL,debt_consolidation,Low,D,35000,13450,12.61, 36 months,19.71,14921.58,13450,0,450.67,0
241502,2008,Assam,01/02/08,1022011,3,RENT,Low,INDIVIDUAL,medical,Low,A,25000,3000,8.32, 36 months,1.54,3399.15,3000,0,94.46,0
235551,2008,Assam,01/01/08,1022009,4,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,30240,6000,15.2, 36 months,19.96,2494.18,1700.67,0,208.59,1
233702,2008,Odisha,01/01/08,1022011,1,RENT,Low,INDIVIDUAL,other,High,E,56004,8000,14.88, 36 months,5.34,9964.01,7999.99,0,276.86,0
233728,2008,Punjab,01/01/08,1022011,10,MORTGAGE,Low,INDIVIDUAL,credit_card,High,E,70000,7000,13.93, 36 months,23.21,8602.95,7000,0,239.01,0
233852,2008,Gujarat,01/02/08,1042009,10,OWN,Low,INDIVIDUAL,debt_consolidation,Low,C,74600,9500,10.78, 36 months,8.22,10504.08,9500,0,310.03,0
233935,2008,Tripura,01/01/08,1022011,10,OWN,Low,INDIVIDUAL,debt_consolidation,High,E,34000,8000,14.88, 36 months,16.91,9965.24,7999.99,0,276.86,0
240361,2008,Tamil Nadu,01/02/08,1022011,10,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,48000,4225,9.83, 36 months,11.93,4894.64,4225,0,136,0
240378,2008,Meghalaya,01/02/08,1022011,2,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,22000,5400,14.57, 36 months,8.73,6688.63,5400,0,186.06,0
240449,2008,Goa,01/02/08,1072011,0.5,MORTGAGE,Low,INDIVIDUAL,small_business,High,D,27000,5000,13.62, 36 months,19.42,6205.91,5000,0,169.97,0
240590,2008,Manipur,01/02/08,1022011,10,RENT,Low,INDIVIDUAL,house,Low,C,60000,8050,10.78, 36 months,3.48,9456.3,8050,0,262.71,0
240835,2008,Andhra Pradesh,01/02/08,1022011,0.5,RENT,Medium,INDIVIDUAL,debt_consolidation,High,E,150000,8225,13.93, 36 months,19.13,10108.11,8225,0,280.84,0
240967,2008,Madhya Pradesh,01/01/08,1062009,2,MORTGAGE,Low,INDIVIDUAL,credit_card,High,E,29500,1800,13.93, 36 months,22.13,936.82,630.92,0,61.46,1
240974,2008,Bihar,01/02/08,1022011,10,OWN,Low,INDIVIDUAL,debt_consolidation,Low,D,74000,5450,12.67, 36 months,11.25,6575.65,5450,0,182.77,0
241117,2008,Maharashtra,01/02/08,1012009,5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,38000,6000,10.46, 36 months,13.42,6504.62,6000,0,194.91,0
241219,2008,Mizoram,01/02/08,1022011,6,MORTGAGE,Medium,INDIVIDUAL,debt_consolidation,High,G,115000,17350,18.04, 36 months,21.03,22586.86,17350,0,627.6,0
241391,2008,Himachal Pradesh,01/02/08,1032011,7,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,27000,8000,13.93, 36 months,11.02,9831.87,8000,0,273.15,0
239635,2008,West Bengal,01/02/08,1022011,5,MORTGAGE,Low,INDIVIDUAL,other,Low,B,45000,2500,10.46, 36 months,17.95,2922.95,2500,0,81.21,0
247062,2008,Mizoram,01/02/08,1022010,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,20400,6225,9.76, 36 months,18.35,7082.86,6225,0,200.17,0
239506,2008,Bihar,01/02/08,1022011,9,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,23000,8000,10.78, 36 months,7.83,9396.81,8000,0,261.08,0
239115,2008,Assam,01/02/08,1122010,2,RENT,Low,INDIVIDUAL,major_purchase,Low,D,20000,5000,12.99, 36 months,9.78,6057.23,5000,0,168.45,0
237780,2008,Nagaland,01/01/08,1092008,0.5,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,G,81377,10000,17.72, 36 months,25.91,2520.28,1554.39,0,360.13,1
240220,2008,Kerala,01/02/08,1032011,10,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,47000,1300,10.46, 36 months,18.15,1535.19,1300,0,42.23,0
244029,2008,Andhra Pradesh,01/01/08,1112008,2,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,A,35000,800,7.37, 36 months,7.65,813.48,800,0,24.84,0
240105,2008,West Bengal,01/02/08,1112008,3,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,35427,5950,11.72, 36 months,15.38,6388.46,5950,0,196.84,0
239761,2008,Gujarat,01/02/08,1022011,0.5,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,A,57400,10500,7.75, 36 months,12.86,11801.5,10500,0,327.83,0
233977,2008,Tamil Nadu,01/01/08,1012010,4,RENT,Medium,INDIVIDUAL,small_business,Low,C,105000,25000,12.04, 36 months,3.73,19562.82,14920.9,453.96,830.84,1
233978,2008,Karnataka,01/01/08,1022011,0.5,OWN,Low,INDIVIDUAL,debt_consolidation,Low,A,31000,2500,8.38, 36 months,10.61,2835.79,2500,0,78.78,0
234346,2008,Assam,01/01/08,1022011,0.5,RENT,Low,INDIVIDUAL,other,Low,B,40000,3000,9.2, 36 months,0.99,3443.55,3000,0,95.68,0
234391,2008,Maharashtra,01/02/08,1092009,10,MORTGAGE,Medium,INDIVIDUAL,debt_consolidation,High,G,144000,17350,18.36, 36 months,29.96,10254.64,6222.88,0,630.39,1
234451,2008,Tripura,01/01/08,1012011,1,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,B,69000,19000,9.51, 36 months,11.29,21864.06,19000,0,608.72,0
234572,2008,Odisha,01/01/08,1032011,2,RENT,Low,INDIVIDUAL,debt_consolidation,High,G,65000,18875,18.04, 36 months,22.01,24686.55,18875,0,682.76,0
234585,2008,Rajasthan,01/01/08,1112009,5,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,B,78000,12000,9.83, 36 months,15.74,13497.7,12000,0,386.25,0
234707,2008,Meghalaya,01/01/08,1122010,10,MORTGAGE,High,INDIVIDUAL,small_business,Low,B,237000,21000,9.2, 36 months,2.7,24094.96,21000,0,669.76,0
235006,2008,West Bengal,01/01/08,1022011,1,RENT,Low,INDIVIDUAL,vacation,Low,C,18720,550,12.04, 36 months,5.22,657.98,550,0,18.28,0
235076,2008,Rajasthan,01/01/08,1112008,1,RENT,Low,INDIVIDUAL,other,Low,C,43400,12000,11.41, 36 months,14.9,4360.49,2921.75,408.77,395.2,1
237298,2008,Manipur,01/01/08,1042009,0.5,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,G,50000,5925,17.09, 36 months,26.52,3768.92,1952.36,780.1,211.51,1
237452,2008,Arunachal Pradesh,01/02/08,1022011,2,MORTGAGE,High,INDIVIDUAL,home_improvement,Low,C,202000,15000,12.04, 36 months,17.08,17945.37,15000,0,498.51,0
237549,2008,Telangana,01/01/08,1092009,10,MORTGAGE,Low,INDIVIDUAL,home_improvement,Low,A,65000,4000,7.75, 36 months,9.25,4377.34,4000,0,124.89,0
237776,2008,Punjab,01/01/08,1022011,10,MORTGAGE,Low,INDIVIDUAL,wedding,Low,A,33000,7000,7.43, 36 months,10.04,7829.86,7000,0,217.52,0
239690,2008,Mizoram,01/02/08,1062010,5,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,E,42000,15450,13.93, 36 months,19.71,13741.25,10463.04,0,527.52,1
239843,2008,Goa,01/02/08,1122009,10,OWN,Low,INDIVIDUAL,medical,Low,B,80000,20000,9.51, 36 months,0.22,13455.35,10940.67,0,640.76,1
237836,2008,Maharashtra,01/01/08,1022011,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,36400,6600,13.62, 36 months,14.34,8073.62,6600,0,224.36,0
243999,2008,Meghalaya,01/02/08,1022011,10,MORTGAGE,Low,INDIVIDUAL,credit_card,High,G,75000,23400,18.29, 36 months,8.54,30564.77,23400,0,849.38,0
243737,2008,Bihar,01/02/08,1022011,2,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,27600,7000,9.76, 36 months,17.78,8101.17,7000,0,225.09,0
243130,2008,Arunachal Pradesh,01/02/08,1022011,10,OWN,Low,INDIVIDUAL,other,Low,A,48000,6000,8, 36 months,14.08,6767.63,6000,0,188.02,0
243173,2008,Madhya Pradesh,01/02/08,1022011,0.5,RENT,Low,INDIVIDUAL,credit_card,High,D,52000,8000,13.55, 36 months,27.05,9776.43,8000,0,271.68,0
242805,2008,Madhya Pradesh,01/02/08,1102008,1,RENT,Low,INDIVIDUAL,small_business,Low,B,95000,10075,10.71, 36 months,13.43,1748.16,966.02,409.68,328.47,1
243207,2008,Maharashtra,01/02/08,1122009,8,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,69000,7400,9.76, 36 months,12.57,8343.38,7400,0,237.95,0
243280,2008,Nagaland,01/02/08,1032009,0.5,RENT,Low,INDIVIDUAL,credit_card,Low,A,39000,6000,8.63, 36 months,11.2,6373.81,6000,0,189.77,0
243314,2008,Kerala,01/02/08,1022009,1,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,28000,2600,10.08, 36 months,14.57,2825.75,2600,0,84,0
243078,2008,Uttarakhand,01/02/08,1112009,5,RENT,Low,INDIVIDUAL,house,Low,B,43000,6000,10.39, 36 months,17.47,6816,6000,0,194.71,0
243336,2008,Tripura,01/02/08,1092009,0.5,MORTGAGE,Low,INDIVIDUAL,home_improvement,High,E,52000,12000,15.45, 36 months,9.74,7947.51,5640.18,0,418.64,1
243406,2008,Nagaland,01/02/08,1022011,9,MORTGAGE,Medium,INDIVIDUAL,car,Low,B,200000,6000,9.76, 36 months,4.84,6940.8,6000,0,192.93,0
243409,2008,Andhra Pradesh,01/01/08,1022011,4,RENT,Low,INDIVIDUAL,medical,Low,C,37000,2000,11.66, 36 months,17.29,2379.5,2000,0,66.11,0
243243,2008,Uttarakhand,01/02/08,1022009,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,42000,4600,10.08, 36 months,5.91,5000.22,4600,0,148.61,0
242695,2008,Bihar,01/01/08,1052010,0.5,MORTGAGE,Low,INDIVIDUAL,vacation,Low,B,7904,500,10.71, 36 months,3.04,580.09,500,0,16.31,0
242644,2008,Mizoram,01/02/08,1022011,10,RENT,Low,INDIVIDUAL,small_business,High,F,36000,8575,15.76, 36 months,22.53,10813.75,8575,0,300.46,0
242642,2008,Madhya Pradesh,01/02/08,1022011,0.5,MORTGAGE,Low,INDIVIDUAL,small_business,Low,B,20000,16600,9.76, 36 months,4.68,19214.86,16600,0,533.77,0
243375,2008,Bihar,01/02/08,1082009,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,26880,2400,13.55, 36 months,7.98,2770.78,2400,0,81.51,0
243046,2008,Odisha,01/02/08,1092009,10,RENT,Low,INDIVIDUAL,debt_consolidation,Low,D,70000,10325,12.92, 36 months,9.05,6596.41,4948.62,0,347.5,1
242839,2008,Andhra Pradesh,01/02/08,1012010,4,MORTGAGE,Low,INDIVIDUAL,small_business,Low,B,37000,25000,10.08, 36 months,8.53,28226.7,25000,0,807.62,0
242817,2008,Punjab,01/01/08,1012011,1,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,D,32500,2100,13.87, 36 months,18.37,2577.91,2100,0,71.65,0
216540,2008,Madhya Pradesh,01/01/08,1012011,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,48000,15000,14.25, 36 months,19.05,18519.97,15000,0,514.49,0
361090,2008,Bihar,01/11/08,1112011,10,MORTGAGE,Medium,INDIVIDUAL,small_business,High,E,135000,25000,15.25, 36 months,15.56,31302.66,25000,0,869.7,0
361098,2008,Maharashtra,01/11/08,1052011,8,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,60000,8000,11.14, 36 months,8.64,9381.52,7999.98,0,262.45,0
361107,2008,Rajasthan,01/11/08,1022011,10,RENT,Medium,INDIVIDUAL,credit_card,High,D,110500,6400,13.67, 36 months,24.03,7929.74,6400,0,217.72,0
361117,2008,Assam,01/11/08,1122009,3,MORTGAGE,Low,INDIVIDUAL,house,High,E,80000,20000,15.88, 36 months,0.98,21571.28,20000,0,701.96,0
361119,2008,Goa,01/11/08,1122008,10,MORTGAGE,Low,INDIVIDUAL,medical,Low,A,44000,11000,8, 36 months,1.94,11073.85,11000,0,344.71,0
361146,2008,Jharkhand,01/11/08,1122010,9,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,B,78000,13500,10.83, 36 months,11.52,10646.85,8494.97,9.77,440.89,1
361161,2008,Kerala,01/11/08,1102011,10,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,B,54996,19000,10.83, 36 months,14.34,22208.7,18999.99,0,620.51,0
361165,2008,Gujarat,01/11/08,1062010,5,MORTGAGE,Low,INDIVIDUAL,small_business,High,D,75828,9600,13.67, 36 months,13.97,11226.09,9600,0,326.57,0
361198,2008,Bihar,01/11/08,1112011,10,RENT,Low,INDIVIDUAL,debt_consolidation,High,F,60000,8500,16.83, 36 months,14.68,10935.5,8500,0,302.33,0
361214,2008,Arunachal Pradesh,01/11/08,1112011,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,50000,15000,12.72, 36 months,24.94,18119.72,15000,0,503.39,0
361219,2008,Chhattisgarh,01/11/08,1112011,5,RENT,Low,INDIVIDUAL,home_improvement,High,D,72000,12000,14.3, 36 months,20.87,14824.31,12000,0,411.89,0
323326,2008,Himachal Pradesh,01/04/08,1042011,7,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,B,57000,15000,10.39, 36 months,14.42,9345.42,8000,0,259.61,0
350550,2008,Andhra Pradesh,01/07/08,1032010,1,RENT,Low,INDIVIDUAL,debt_consolidation,Low,D,22200,4000,12.61, 36 months,23.02,4644.84,4000,0,134.03,0
323300,2008,Tripura,01/04/08,1032011,0.5,OTHER,Low,INDIVIDUAL,debt_consolidation,Low,A,35000,7000,8, 36 months,15.81,7891.39,7000,0,219.36,0
241799,2008,Tamil Nadu,01/02/08,1022011,6,RENT,Low,INDIVIDUAL,major_purchase,Low,B,18720,2600,10.71, 36 months,0.64,3050.72,2600,0,84.77,0
241845,2008,Gujarat,01/02/08,1012009,2,MORTGAGE,High,INDIVIDUAL,home_improvement,Low,B,200600,925,10.39, 36 months,11.85,329.67,252.46,0,30.02,1
241850,2008,Haryana,01/01/08,1022011,2,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,A,17544,1500,8.63, 36 months,9.37,1707.88,1500,0,47.45,0
242025,2008,Uttarakhand,01/02/08,1042010,7,RENT,Low,INDIVIDUAL,debt_consolidation,High,F,100000,15000,16.71, 36 months,29.04,10647.63,7541.97,0,532.63,1
245846,2008,Odisha,01/02/08,1022011,0.5,RENT,Low,INDIVIDUAL,other,Low,B,22000,2500,9.76, 36 months,22.25,2892.94,2500,0,80.39,0
246179,2008,Maharashtra,01/02/08,1022011,6,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,A,59000,5100,8.32, 36 months,7.08,5779.2,5099.99,0,160.57,0
245586,2008,Chhattisgarh,01/02/08,1022009,5,RENT,Low,INDIVIDUAL,small_business,High,D,69540,11800,13.87, 36 months,8.8,5207.47,3399.8,384.32,402.56,1
246197,2008,West Bengal,01/02/08,1032010,4,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,48000,4000,10.08, 36 months,0.75,3281.4,2637.73,61.67,129.22,1
246516,2008,Uttar Pradesh,01/02/08,1092010,5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,50004,8500,9.45, 36 months,17.33,9763.45,8500,0,272.09,0
246535,2008,Odisha,01/02/08,1022011,6,RENT,Low,INDIVIDUAL,debt_consolidation,High,G,62000,12000,18.29, 36 months,25.26,15676.42,12000,0,435.58,0
246553,2008,Madhya Pradesh,01/02/08,1092010,2,RENT,Low,INDIVIDUAL,credit_card,High,D,49200,9100,13.24, 36 months,7.37,11022.58,9100,0,307.67,0
246720,2008,Punjab,01/02/08,1022011,7,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,78000,13000,15.13, 36 months,29.28,16248.76,13000,0,451.48,0
246799,2008,Assam,01/02/08,1032011,4,RENT,Low,INDIVIDUAL,small_business,High,D,72000,25000,13.55, 36 months,2.02,30560.1,25000,0,848.99,0
246996,2008,Goa,01/02/08,1112008,2,OWN,Low,INDIVIDUAL,debt_consolidation,High,G,62000,17250,17.66, 36 months,20.44,4344.89,2278.94,0,620.7,1
246276,2008,Andhra Pradesh,01/02/08,1052008,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,29136,10100,13.55, 36 months,15.82,1452.19,692.46,426.43,343,1
245506,2008,Assam,01/02/08,1012010,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,35000,11625,13.55, 36 months,21.22,13821.23,11625,0,394.78,0
245385,2008,Andhra Pradesh,01/02/08,1072008,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,47376,13925,13.87, 36 months,25.66,1898.2,1277.01,0,475.05,1
245190,2008,Assam,01/02/08,1022011,8,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,C,36000,6000,12.29, 36 months,14.77,7202.17,6000,0,200.12,0
243665,2008,Arunachal Pradesh,01/02/08,1112009,1,RENT,Low,INDIVIDUAL,credit_card,High,E,70000,7500,15.13, 36 months,15.99,9006.48,7500,0,260.47,0
245765,2008,Himachal Pradesh,01/02/08,1032011,10,MORTGAGE,Medium,INDIVIDUAL,credit_card,Low,A,101400,9900,8, 36 months,3.19,11170.36,9899.99,0,310.24,0
243957,2008,Chhattisgarh,01/02/08,1092010,0.5,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,B,45000,7500,10.39, 36 months,5.57,8249.97,7500,0,243.38,0
245733,2008,Odisha,01/02/08,1032011,0.5,MORTGAGE,Medium,INDIVIDUAL,credit_card,Low,A,101400,6400,7.68, 36 months,0.83,7182.26,6400,0,199.61,0
245611,2008,Haryana,01/02/08,1042010,5,MORTGAGE,High,INDIVIDUAL,debt_consolidation,Low,C,225000,25000,11.03, 36 months,12.66,20495.38,16458.45,0,818.83,1
242092,2008,Punjab,01/02/08,1032011,10,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,A,50000,6400,8.32, 36 months,13.99,7268.45,6400,0,201.5,0
242196,2008,Assam,01/02/08,1052010,4,RENT,Low,INDIVIDUAL,other,Low,B,38400,6000,10.71, 36 months,12.28,6905.23,6000,0,195.61,0
242229,2008,Maharashtra,01/02/08,1012011,10,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,82000,12000,13.24, 36 months,15.12,14598.61,12000,0,405.72,0
242260,2008,Maharashtra,01/02/08,1082010,0.5,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,C,90096,10150,11.97, 36 months,6.61,12186.19,10150,0,336.98,0
242333,2008,Haryana,01/02/08,1122009,4,OWN,Low,INDIVIDUAL,other,Low,B,60000,10425,9.45, 36 months,6.02,7124.59,4073.37,1987.83,333.7,1
242356,2008,Nagaland,01/02/08,1122011,10,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,79636,19200,13.87, 36 months,7.16,26185.03,19200,0,655,0
242452,2008,Andhra Pradesh,01/01/08,1032011,0.5,RENT,Low,INDIVIDUAL,other,Low,A,18000,3200,8.63, 36 months,14.38,3644.14,3200,0,101.21,0
242453,2008,Gujarat,01/01/08,1082010,10,MORTGAGE,Low,INDIVIDUAL,credit_card,High,E,100000,4000,14.82, 36 months,24.79,4931.6,4000,0,138.31,0
242487,2008,Mizoram,01/02/08,1032013,4,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,E,89000,12000,14.82, 36 months,3.49,15315.64,12000,0,414.93,0
242607,2008,Bihar,01/02/08,1042008,10,MORTGAGE,High,INDIVIDUAL,small_business,High,G,374000,20825,18.29, 36 months,8.52,1509.4,882.27,0,755.91,1
242621,2008,Tripura,01/02/08,1022011,10,MORTGAGE,Medium,INDIVIDUAL,debt_consolidation,High,E,104000,10000,14.82, 36 months,25.47,12445.18,10000,0,345.78,0
243430,2008,Tripura,01/02/08,1112009,0.5,MORTGAGE,Low,INDIVIDUAL,other,Low,C,83000,13000,11.97, 36 months,3.92,15049.7,13000,0,431.6,0
241707,2008,Haryana,01/01/08,1112008,4,RENT,Low,INDIVIDUAL,debt_consolidation,Low,D,30000,5600,12.92, 36 months,8.2,1894.66,1203.73,199.61,188.48,1
243576,2008,Mizoram,01/01/08,1102009,3,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,28500,1675,14.18, 36 months,17.47,1017.63,640.96,46.53,57.4,1
243622,2008,Gujarat,01/02/08,1022011,3,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,31400,10400,10.71, 36 months,4.74,12221.75,10399.98,0,339.06,0
245620,2008,Maharashtra,01/02/08,1032010,1,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,D,87600,20000,12.61, 36 months,14.92,23674.33,20000,0,670.13,0
251751,2008,Kerala,01/02/08,1062008,5,OWN,Medium,INDIVIDUAL,small_business,High,G,168975,24000,18.29, 36 months,7.86,3480,2065.37,0,871.16,1
237880,2008,Telangana,01/01/08,1012011,8,RENT,Low,INDIVIDUAL,wedding,Low,B,64000,7500,9.83, 36 months,0.58,8687.6,7500,0,241.41,0
238016,2008,West Bengal,01/02/08,1022011,5,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,43000,10100,14.88, 36 months,27.99,12580.83,10100,0,349.53,0
249840,2008,Chhattisgarh,01/02/08,1022011,0.5,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,B,32388,6000,10.71, 36 months,11.12,7040.48,6000,0,195.61,0
250629,2008,Assam,01/02/08,1092008,10,MORTGAGE,Low,INDIVIDUAL,credit_card,High,E,70346,18500,15.45, 36 months,28.78,19925.48,18500,0,645.4,0
250752,2008,Assam,01/02/08,1042008,8,MORTGAGE,Medium,INDIVIDUAL,small_business,High,D,156000,25000,13.87, 36 months,20.79,2779.68,1133.88,1074.64,852.87,1
250849,2008,Assam,01/02/08,1102008,0.5,RENT,Low,INDIVIDUAL,moving,High,E,60000,11200,14.5, 36 months,5.74,2941.73,1500.34,436.28,385.52,1
250951,2008,Karnataka,01/02/08,1022011,10,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,C,75000,15250,11.34, 36 months,15.14,18061.37,15250,0,501.73,0
250967,2008,Telangana,01/02/08,1042008,10,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,55200,5000,14.5, 36 months,4.54,2766.76,224.63,2422.7,172.11,1
250536,2008,Arunachal Pradesh,01/02/08,1042009,2,RENT,Low,INDIVIDUAL,wedding,High,E,70000,9600,15.13, 36 months,16.35,4667.02,3217.89,16.08,333.4,1
251008,2008,Jharkhand,01/02/08,1022011,10,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,32708,10000,13.24, 36 months,26.12,12169.45,9999.99,0,338.1,0
250699,2008,Rajasthan,01/02/08,1022011,10,RENT,Low,INDIVIDUAL,debt_consolidation,Low,D,25000,5000,12.61, 36 months,4.56,6027.25,5000,0,167.54,0
